aX,aY,aZ,gX,gY,gZ
0.625,0.584,0.434,-3.784,8.423,5.188
0.613,0.583,0.400,-4.272,7.690,5.127

0.335,1.557,1.027,128.784,-55.420,203.369
0.334,1.592,1.027,120.911,-43.152,197.327
0.327,1.634,1.005,118.103,-30.457,188.721
0.314,1.742,0.994,115.723,-22.888,180.420
0.326,1.900,1.034,106.750,-19.104,174.866
0.352,2.140,1.115,91.003,-17.090,170.166
0.343,2.297,1.143,71.350,-12.878,163.269
0.422,2.439,1.126,52.490,-3.845,149.719
0.445,2.452,1.059,41.260,9.521,132.996
0.430,2.438,0.967,34.058,23.193,116.699
0.415,2.461,0.881,28.931,34.607,98.389
0.407,2.480,0.802,20.020,40.588,81.604
0.389,2.484,0.757,7.080,41.992,64.880
0.386,2.397,0.702,-9.644,41.931,49.255
0.382,2.346,0.612,-24.597,42.419,30.457
0.382,2.156,0.589,-31.372,46.265,13.611
0.375,2.016,0.544,-34.180,42.908,-3.479
0.355,1.859,0.522,-33.813,38.391,-19.653
0.347,1.729,0.523,-34.180,40.039,-33.508
0.349,1.604,0.541,-37.720,42.053,-44.373
0.356,1.477,0.580,-44.800,41.382,-52.124
0.358,1.382,0.620,-52.429,42.969,-55.603
0.339,1.302,0.623,-60.791,45.898,-57.312
0.329,1.231,0.598,-70.313,48.584,-58.533
0.311,1.149,0.531,-80.627,50.598,-58.533
0.285,1.079,0.446,-89.050,50.232,-58.289
0.243,1.056,0.361,-94.971,48.279,-58.044
0.176,1.032,0.275,-98.816,45.044,-59.143
0.127,1.024,0.214,-99.121,39.001,-62.744
0.113,1.013,0.189,-96.008,30.090,-68.665
0.028,0.952,0.164,-92.163,22.705,-74.951
-0.001,0.828,0.183,-86.548,13.977,-83.862
0.093,0.689,0.300,-75.317,15.076,-91.309
0.054,0.626,0.333,-60.242,23.437,-93.933
0.001,0.612,0.309,-44.800,33.813,-94.299
-0.005,0.602,0.239,-38.452,42.053,-94.604
-0.020,0.541,0.157,-45.532,45.105,-89.966
-0.051,0.461,0.027,-58.289,41.504,-81.665
-0.087,0.405,-0.063,-68.848,35.400,-72.449
-0.115,0.357,-0.135,-72.937,22.888,-66.772
-0.147,0.309,-0.168,-69.214,8.057,-63.660
-0.182,0.257,-0.148,-59.753,-4.578,-63.049
-0.188,0.210,-0.081,-45.349,-15.076,-62.988
-0.152,0.194,0.015,-29.541,-23.010,-62.134
-0.153,0.226,0.056,-14.771,-28.259,-59.387
-0.166,0.250,0.058,-5.371,-30.457,-54.749
-0.174,0.272,0.048,-4.944,-30.762,-48.523
-0.177,0.282,0.022,-11.963,-33.386,-41.443
-0.179,0.274,-0.007,-21.240,-39.307,-33.630
-0.177,0.257,-0.024,-28.809,-47.180,-26.062
-0.149,0.246,-0.018,-33.325,-55.725,-19.531
-0.138,0.245,0.004,-34.546,-63.782,-13.855
-0.100,0.240,0.028,-31.799,-69.946,-9.460
-0.067,0.259,0.067,-25.574,-74.890,-7.324
-0.051,0.286,0.083,-18.616,-79.956,-7.324
-0.006,0.270,0.087,-13.306,-83.740,-8.362
0.055,0.214,0.091,-11.047,-86.060,-7.080
0.099,0.177,0.089,-10.315,-88.806,-2.563
0.125,0.195,0.077,-8.423,-92.468,4.333
0.163,0.289,0.096,-4.639,-96.008,12.024
0.271,0.461,0.138,0.488,-97.595,16.846
0.361,0.647,0.169,4.944,-95.703,18.188
0.410,0.806,0.172,8.789,-90.820,15.808
0.447,0.884,0.141,11.780,-86.060,9.827
0.485,0.885,0.122,12.329,-82.947,2.258
0.509,0.867,0.109,13.000,-83.130,-4.028
0.540,0.860,0.124,13.916,-86.792,-8.911
0.580,0.906,0.187,13.184,-92.346,-12.024
0.606,0.957,0.263,10.132,-97.290,-14.038
0.708,0.985,0.352,9.399,-97.290,-19.531
0.836,0.989,0.442,12.573,-93.079,-28.442
0.926,0.940,0.451,17.578,-88.989,-38.513
0.995,0.819,0.464,21.667,-79.956,-47.241
1.007,0.637,0.435,23.193,-72.876,-53.467
0.993,0.480,0.404,25.085,-67.322,-55.359
0.971,0.399,0.385,28.320,-64.514,-53.894
0.977,0.418,0.415,29.419,-65.735,-50.171
1.016,0.474,0.476,25.330,-68.298,-44.556
1.146,0.523,0.516,18.860,-69.763,-39.551
1.187,0.523,0.564,15.137,-65.796,-37.109
1.336,0.552,0.642,18.311,-60.120,-33.081
1.108,0.569,0.547,14.221,-58.228,-23.193
1.204,0.633,0.615,14.709,-42.908,-26.245
1.185,0.669,0.644,18.127,-31.982,-24.353
1.112,0.770,0.619,13.794,-25.940,-18.127
1.124,0.778,0.622,10.620,-17.639,-18.433
1.119,0.778,0.572,7.141,-12.756,-20.752
1.097,0.734,0.535,5.859,-7.568,-21.118
1.063,0.707,0.497,8.118,-4.272,-21.973
1.027,0.685,0.476,11.597,-3.418,-23.499
0.997,0.677,0.467,14.160,-3.540,-24.536
0.966,0.680,0.474,13.672,-4.395,-23.743
0.942,0.683,0.485,9.705,-4.700,-21.423
0.922,0.683,0.486,5.005,-4.028,-18.799
0.899,0.673,0.468,0.305,-2.686,-16.418
0.883,0.661,0.445,-2.136,-0.488,-14.954
0.863,0.644,0.417,-2.686,2.075,-14.099
0.837,0.630,0.385,-1.160,4.944,-13.306
0.807,0.628,0.351,0.854,7.507,-12.207
0.773,0.644,0.333,2.014,8.118,-10.681
0.742,0.660,0.316,0.793,6.531,-9.155
0.718,0.651,0.315,-1.160,3.723,-7.874
0.713,0.637,0.316,-1.709,1.587,-7.385
0.714,0.615,0.323,-0.427,0.305,-7.751
0.720,0.611,0.347,1.892,-0.305,-7.874
0.718,0.611,0.369,4.272,-0.061,-8.057
0.707,0.609,0.379,5.432,1.038,-7.568
0.695,0.608,0.381,4.578,1.709,-6.409
0.681,0.605,0.384,2.930,1.892,-4.761
0.675,0.596,0.392,1.160,1.892,-3.540
0.658,0.599,0.381,-0.427,1.587,-2.563
0.650,0.607,0.365,-0.793,0.854,-2.319
0.662,0.620,0.383,-0.610,-0.366,-2.686
0.674,0.621,0.403,-0.854,-0.183,-2.991
0.667,0.620,0.394,-0.488,0.610,-2.991
0.652,0.620,0.371,-0.427,1.343,-3.296
0.635,0.618,0.347,0.305,1.221,-3.906
0.630,0.602,0.330,1.953,0.549,-5.493
0.634,0.589,0.346,4.272,-0.061,-6.653

0.255,1.646,1.098,132.141,-48.340,189.209
0.292,2.026,1.196,123.901,-45.288,188.354
0.356,2.375,1.299,107.544,-44.861,184.448
0.444,2.635,1.368,88.867,-39.490,173.889
0.531,2.779,1.391,73.547,-28.687,156.494
0.597,2.839,1.370,62.683,-14.709,134.644
0.646,2.924,1.363,51.819,-2.319,114.746
0.671,3.032,1.358,34.485,6.836,97.168
0.674,3.057,1.336,15.381,15.930,77.698
0.650,2.990,1.282,0.366,27.100,55.359
0.630,2.891,1.224,-6.104,40.161,31.372
0.587,2.762,1.163,-9.033,50.415,7.080
0.561,2.571,1.099,-13.184,58.899,-16.907
0.563,2.304,1.032,-20.996,67.749,-37.720
0.539,2.021,0.960,-32.898,74.707,-51.636
0.504,1.764,0.873,-44.983,78.918,-60.486
0.473,1.556,0.781,-56.519,81.360,-65.613
0.426,1.399,0.688,-68.298,79.773,-68.726
0.380,1.226,0.631,-79.407,75.195,-70.313
0.386,1.060,0.639,-85.754,72.815,-71.167
0.377,0.949,0.637,-85.938,74.463,-72.693
0.333,0.884,0.597,-84.229,77.637,-74.402
0.278,0.832,0.530,-86.426,79.529,-75.195
0.229,0.751,0.480,-90.637,80.200,-74.951
0.194,0.733,0.427,-93.506,78.796,-74.219
0.147,0.733,0.363,-91.675,78.003,-74.890
0.084,0.741,0.320,-85.876,79.285,-77.515
0.037,0.737,0.312,-79.346,77.454,-82.642
0.006,0.688,0.310,-74.402,75.500,-88.135
-0.032,0.617,0.307,-71.777,73.364,-91.370
-0.081,0.550,0.276,-69.214,69.702,-92.957
-0.127,0.466,0.254,-65.491,70.251,-93.750
-0.144,0.396,0.214,-59.692,68.909,-95.642
-0.198,0.313,0.163,-53.101,66.650,-94.360
-0.233,0.238,0.159,-46.448,61.890,-91.614
-0.240,0.197,0.114,-40.771,47.607,-88.623
-0.312,0.088,0.067,-37.415,37.231,-79.468
-0.331,-0.023,0.056,-32.715,36.621,-71.594
-0.325,-0.069,0.037,-24.109,30.029,-65.308
-0.359,-0.045,0.025,-16.479,20.874,-53.894
-0.392,0.029,0.029,-14.709,10.498,-38.696
-0.398,0.114,0.050,-20.508,-2.014,-22.888
-0.396,0.188,0.079,-31.494,-15.320,-6.775
-0.404,0.247,0.090,-43.884,-26.855,7.935
-0.435,0.307,0.101,-52.246,-35.583,21.118
-0.492,0.380,0.129,-54.688,-43.701,29.236
-0.513,0.435,0.160,-52.917,-54.993,31.738
-0.474,0.467,0.207,-47.119,-65.552,30.151
-0.393,0.510,0.241,-39.917,-72.937,28.503
-0.291,0.543,0.288,-34.058,-74.829,29.236
-0.236,0.599,0.305,-31.067,-75.562,32.104
-0.182,0.689,0.274,-30.334,-75.928,33.630
-0.131,0.765,0.205,-30.884,-74.585,31.799
-0.094,0.814,0.114,-34.180,-75.806,28.809
-0.004,0.820,0.022,-38.696,-80.322,24.109
0.082,0.772,-0.081,-41.809,-85.083,19.287
0.150,0.705,-0.178,-43.274,-90.881,15.869
0.226,0.656,-0.233,-39.673,-98.999,12.024
0.317,0.652,-0.251,-31.189,-109.680,6.165
0.412,0.639,-0.219,-23.499,-120.911,-0.366
0.504,0.648,-0.162,-20.264,-131.165,-3.235
0.603,0.684,-0.069,-17.395,-141.479,-5.798
0.697,0.684,0.036,-10.925,-149.048,-12.085
0.815,0.699,0.159,-2.930,-150.635,-18.921
0.915,0.685,0.280,4.883,-148.743,-27.222
0.966,0.658,0.356,9.216,-144.897,-33.813
1.016,0.640,0.383,7.751,-142.761,-37.048
1.102,0.618,0.457,5.615,-139.282,-39.124
1.195,0.628,0.545,5.432,-136.963,-40.833
1.290,0.706,0.679,6.714,-136.475,-42.175
1.384,0.783,0.812,9.705,-130.981,-45.471
1.468,0.762,0.895,13.245,-119.507,-52.551
1.521,0.687,0.926,16.357,-102.844,-58.533
1.512,0.617,0.895,17.700,-86.243,-61.035
1.486,0.464,0.879,20.447,-71.045,-62.988
1.661,0.514,0.887,25.696,-63.354,-65.430
1.422,0.316,0.790,18.066,-61.646,-48.706
1.433,0.342,0.726,6.165,-57.617,-48.767
1.527,0.355,0.807,6.287,-47.302,-46.204
1.370,0.429,0.765,0.122,-42.175,-34.302
1.303,0.410,0.724,-2.747,-35.217,-30.029
1.280,0.341,0.681,1.160,-25.757,-31.738
1.281,0.344,0.678,9.705,-18.127,-32.959
1.238,0.372,0.673,21.301,-10.864,-30.884
1.176,0.426,0.645,27.161,-4.761,-26.550
1.122,0.486,0.620,23.865,-0.916,-21.729
1.072,0.512,0.607,14.526,1.465,-15.076
1.015,0.537,0.575,5.188,3.479,-7.812
0.974,0.549,0.543,0.488,6.287,-3.357
0.931,0.568,0.512,0.549,9.521,-2.258
0.884,0.579,0.471,2.991,11.475,-2.869
0.851,0.576,0.439,5.676,12.024,-4.211
0.818,0.567,0.416,7.080,11.780,-5.005
0.787,0.559,0.404,7.446,11.414,-5.005
0.762,0.563,0.401,7.080,10.559,-4.639
0.733,0.574,0.401,6.226,10.010,-3.479
0.697,0.572,0.398,4.822,10.193,-2.319
0.697,0.570,0.399,4.456,11.658,-1.526
0.693,0.566,0.395,4.944,13.916,-0.854
0.671,0.573,0.374,4.333,14.648,0.061
0.650,0.575,0.344,3.235,14.465,1.038
0.631,0.571,0.324,1.953,13.245,2.075
0.613,0.568,0.323,0.916,10.620,3.296
0.613,0.577,0.343,0.610,7.935,3.662
0.611,0.592,0.354,1.770,5.737,3.174
0.612,0.594,0.352,2.441,4.578,2.441
0.608,0.592,0.348,2.563,4.028,2.441
0.609,0.590,0.345,2.930,2.991,2.808
0.612,0.594,0.350,3.479,2.563,2.808
0.610,0.611,0.354,4.089,2.075,2.747
0.617,0.622,0.353,4.028,1.465,2.197
0.617,0.628,0.349,2.502,0.854,2.319
0.618,0.626,0.352,1.099,-0.183,2.686
0.623,0.621,0.363,0.549,-1.221,2.441
0.626,0.616,0.372,1.587,-1.709,1.587
0.625,0.613,0.374,3.113,-1.770,0.244
0.627,0.606,0.375,4.761,-2.197,-1.160
0.632,0.605,0.382,5.676,-2.869,-2.258
0.640,0.607,0.394,5.554,-3.357,-2.686
