aX,aY,aZ,gX,gY,gZ
-0.172,-0.051,0.946,4.517,7.812,3.540
-0.163,-0.045,0.906,1.221,7.874,3.906
-0.167,-0.021,0.889,3.540,6.531,4.089
-0.163,-0.019,0.887,7.874,4.272,3.601
-0.170,-0.033,0.895,7.690,1.892,3.235
-0.169,-0.032,0.894,3.235,0.000,4.456
-0.175,-0.038,0.894,-0.732,-1.160,4.944
-0.185,-0.018,0.899,-1.953,-2.563,5.005
-0.177,0.005,0.910,-1.099,-3.784,4.333
-0.170,0.035,0.917,1.221,-4.639,3.235
-0.165,0.049,0.927,2.258,-4.639,2.686
-0.170,0.052,0.921,-0.793,-4.456,2.136
-0.189,0.027,0.947,-4.395,-4.456,1.709
-0.188,0.016,0.936,-7.568,-5.188,0.916
-0.194,-0.000,0.944,-7.568,-5.920,0.427
-0.197,0.016,0.943,-3.845,-5.554,0.732
-0.189,0.016,0.954,1.831,-5.066,0.488
-0.178,0.019,0.981,6.226,-3.052,0.671
-0.190,0.016,0.987,5.798,-0.305,1.282
-0.193,0.001,0.987,2.625,1.099,1.587
-0.188,-0.014,0.982,-1.099,1.709,1.404
-0.191,-0.036,0.964,-4.089,2.625,1.770
-0.198,-0.042,0.928,-4.944,3.113,2.869
-0.197,-0.005,0.890,-2.380,2.441,4.272
-0.208,0.024,0.885,4.456,0.916,4.211
-0.210,0.039,0.915,9.705,-1.526,3.113
-0.203,0.055,0.952,9.033,-3.662,2.136
-0.190,0.057,0.987,5.615,-4.395,1.221
-0.192,0.050,1.000,2.258,-3.906,0.305
-0.199,0.044,0.992,1.465,-2.686,-0.366
-0.200,0.030,0.977,4.211,-1.099,-1.282
-0.200,0.017,0.958,7.568,0.000,-2.014
-0.200,-0.001,0.951,7.690,0.366,-2.380
-0.189,-0.015,0.964,4.578,-0.549,-1.709
-0.178,-0.017,0.984,1.404,-2.380,-0.916
-0.173,-0.004,1.004,1.038,-3.174,-0.854
-0.178,-0.001,1.021,2.808,-2.625,-1.221
-0.182,-0.007,1.014,2.686,-0.977,-1.587
-0.180,-0.030,1.001,1.282,0.793,-1.587
-0.182,-0.050,0.987,-0.427,2.625,-0.732
-0.188,-0.062,0.966,-0.610,4.211,0.977
-0.190,-0.055,0.954,2.625,4.944,2.991
-0.189,-0.031,0.943,7.996,4.639,4.211
-0.188,-0.021,0.928,11.230,4.211,4.578

1.109,-0.009,1.485,-29.968,16.052,34.363
1.191,-0.093,1.438,-44.983,24.475,48.096
1.248,-0.087,1.298,-66.162,26.917,67.200
1.268,-0.040,1.130,-77.332,23.437,85.266
1.267,-0.008,0.976,-69.641,16.296,97.778
1.257,0.026,0.854,-50.476,4.211,105.469
1.336,0.006,0.818,-32.532,-12.512,107.849
1.396,-0.011,0.751,-24.292,-28.564,109.863
1.415,0.018,0.642,-27.161,-42.786,112.793
1.408,0.007,0.533,-28.870,-55.298,111.755
1.388,-0.034,0.492,-27.222,-64.697,108.459
1.338,-0.059,0.619,-30.151,-72.327,110.352
1.197,0.069,0.640,-30.762,-66.833,117.798
0.927,0.278,0.479,-9.644,-53.223,119.019
0.623,0.424,0.260,32.166,-39.856,105.774
0.392,0.594,-0.020,61.096,-38.818,86.121
-0.017,0.789,-0.350,53.528,-56.885,68.848
-0.250,0.924,-0.553,22.949,-93.872,44.189
-0.431,0.805,-0.398,2.502,-139.832,8.362
-0.417,0.483,0.130,0.671,-167.297,-21.667
-0.631,0.361,0.419,9.827,-157.043,-31.128
-0.918,0.350,0.589,42.542,-122.864,-32.043
-1.010,0.265,0.883,99.731,-82.153,-39.856
-1.202,0.268,1.013,151.184,-30.762,-45.166
-1.655,0.304,0.776,173.035,31.372,-45.898
-2.192,-0.017,0.390,134.399,74.707,-42.786
-2.509,-0.403,0.164,21.973,76.782,-31.006
-2.754,-0.194,-0.107,-104.736,43.701,-12.695
-2.903,-0.006,-0.013,-141.846,5.920,-17.517
-2.588,-0.233,0.465,-72.327,-42.480,-61.646
-2.302,-0.543,0.996,10.193,-77.087,-98.450
-2.014,-0.624,1.413,40.466,-78.308,-100.891
-1.670,-0.514,1.547,35.706,-65.796,-89.722
-1.369,-0.412,1.615,34.302,-45.105,-75.928
-1.115,-0.311,1.561,57.007,-16.052,-61.951
-1.014,-0.083,1.397,91.064,19.653,-48.950
-0.953,-0.040,1.173,120.972,47.974,-44.983
-0.909,-0.174,0.939,137.512,62.561,-42.419
-0.815,-0.263,0.808,137.634,63.110,-35.217
-0.779,-0.342,0.693,119.629,52.795,-25.085
-0.681,-0.389,0.655,90.820,35.645,-14.343
-0.592,-0.303,0.686,61.401,16.602,-2.991
-0.498,-0.219,0.783,37.781,2.686,4.456
-0.469,-0.088,0.901,13.245,-4.822,8.118
-0.459,0.001,1.036,-15.747,-7.629,8.972
-0.450,0.073,1.117,-48.828,-5.554,8.667
-0.452,0.111,1.131,-76.782,-1.221,8.606
-0.462,0.208,1.060,-86.304,3.479,8.240
-0.451,0.219,0.992,-72.876,7.446,3.601
-0.401,0.162,0.938,-47.668,9.888,-1.953
-0.391,0.128,0.896,-25.269,10.132,-3.113
-0.390,0.074,0.901,-11.414,6.653,-2.563
-0.328,0.025,0.945,-7.507,1.465,-1.282
-0.292,0.040,0.996,-8.423,-0.671,2.502
-0.289,0.061,1.036,-7.202,-0.183,5.432
-0.257,0.068,1.081,-3.967,2.747,6.104
-0.259,0.061,1.062,-3.601,9.033,7.874
-0.244,0.037,1.007,-5.005,15.198,10.071
-0.256,0.026,0.925,-2.075,18.738,12.085
-0.253,0.036,0.845,8.179,19.897,13.428
-0.258,0.054,0.811,23.132,17.822,13.245
-0.234,0.139,0.807,35.217,11.230,11.292
-0.202,0.144,0.849,39.063,2.747,5.310
-0.183,0.100,0.897,30.457,-3.052,-0.916
-0.169,0.052,0.934,11.353,-5.432,-3.479
-0.166,0.018,0.936,-7.446,-4.944,-4.272
-0.173,-0.033,0.923,-18.433,-3.540,-4.761
-0.167,-0.040,0.919,-20.752,-2.869,-3.418
-0.180,0.011,0.922,-18.494,-2.747,-1.099
-0.189,0.059,0.920,-13.672,-3.052,0.244
-0.203,0.090,0.917,-7.751,-3.418,-0.183
-0.228,0.093,0.911,-3.296,-4.456,-0.610
-0.217,0.065,0.928,2.319,-5.737,-1.648
-0.214,0.022,0.954,7.202,-6.226,-1.099
-0.203,-0.011,0.977,9.705,-5.798,0.977
-0.186,-0.015,0.978,10.315,-4.639,2.930
-0.183,-0.012,0.970,12.207,-3.235,4.395
-0.185,0.013,0.949,14.282,-2.014,5.005
-0.209,0.035,0.939,15.625,-1.343,5.188
-0.211,0.053,0.922,13.245,-1.648,5.005
-0.220,0.056,0.899,7.996,-2.502,4.822
-0.211,0.052,0.884,2.563,-3.845,4.150
-0.223,0.065,0.890,-1.526,-6.042,3.723
-0.239,0.074,0.923,-2.441,-8.362,2.502
-0.230,0.078,0.970,-2.319,-10.193,0.122
-0.229,0.064,0.996,-4.272,-10.132,-1.221
-0.231,0.047,0.996,-6.958,-8.545,-1.404
-0.235,0.021,0.981,-7.874,-6.958,-1.160
-0.233,-0.007,0.977,-5.066,-5.493,-0.488
-0.230,-0.013,0.989,-0.549,-4.150,1.282
-0.243,-0.007,1.000,3.235,-2.563,3.174
-0.244,0.008,0.998,6.287,-0.854,4.700
-0.249,0.036,0.977,9.399,1.038,6.165
-0.261,0.065,0.951,14.404,2.625,7.019
-0.263,0.064,0.933,19.043,3.357,6.287
-0.262,0.055,0.924,18.921,3.113,5.554
-0.247,0.037,0.931,13.733,2.197,4.944
-0.236,0.035,0.928,5.798,0.977,4.822
-0.239,0.068,0.930,0.061,-0.854,4.150
-0.241,0.082,0.941,-0.488,-2.380,2.014
-0.249,0.093,0.945,1.099,-2.258,-0.061
-0.261,0.082,0.938,1.404,-1.953,-1.709
-0.273,0.050,0.922,-0.061,-2.380,-2.380
-0.264,0.022,0.934,-1.404,-3.784,-2.014
-0.249,0.040,0.952,-0.610,-4.944,-0.244
-0.251,0.059,0.970,3.174,-4.578,0.671
-0.242,0.061,0.970,7.690,-3.357,-0.061
-0.244,0.061,0.956,8.911,-2.258,-0.061
-0.251,0.053,0.943,6.775,-2.319,0.366
-0.260,0.046,0.942,2.441,-3.967,0.488
-0.260,0.050,0.955,-1.282,-5.798,0.427
-0.265,0.046,0.981,-1.282,-6.775,0.183
-0.261,0.045,1.010,1.038,-6.592,-0.366
-0.264,0.054,1.026,3.235,-4.822,-0.854
-0.266,0.053,1.031,4.578,-3.052,-1.526
-0.258,0.046,1.019,4.211,-1.221,-2.441
-0.259,0.037,0.996,3.784,0.366,-2.930
-0.259,0.004,0.967,3.845,1.221,-3.235
-0.252,-0.009,0.947,2.991,0.732,-3.174

-2.260,0.184,0.467,94.299,76.965,-19.958
-2.778,0.542,0.076,21.973,77.759,-6.409
-3.372,0.621,-0.036,-37.170,28.748,-17.212
-3.358,0.282,0.376,-37.048,-31.189,-69.336
-2.973,-0.008,0.940,-14.221,-68.420,-135.986
-2.267,-0.593,1.378,3.357,-88.318,-181.702
-1.643,-1.002,1.631,7.935,-76.660,-182.129
-1.208,-0.980,1.500,17.090,-45.776,-147.705
-0.958,-0.975,1.237,65.674,-7.629,-109.070
-0.774,-0.908,1.057,134.949,27.283,-74.646
-0.722,-0.648,0.899,185.486,46.326,-42.480
-0.712,-0.422,0.828,195.557,49.744,-19.897
-0.668,-0.240,0.841,158.508,40.588,-4.761
-0.710,0.045,0.841,93.933,24.963,6.836
-0.668,0.198,0.919,36.072,10.010,6.653
-0.612,0.173,1.040,-3.479,1.526,-2.014
-0.553,0.121,1.164,-32.898,0.427,-5.066
-0.514,0.182,1.165,-51.392,4.028,-2.747
-0.510,0.243,1.129,-45.715,13.062,-0.488
-0.498,0.321,1.037,-25.146,21.362,-2.258
-0.476,0.342,0.932,-8.728,27.832,-8.423
-0.482,0.232,0.831,-7.568,29.663,-15.747
-0.456,0.073,0.765,-19.897,24.109,-18.616
-0.391,-0.057,0.749,-34.729,13.672,-18.311
-0.321,-0.172,0.772,-40.710,4.456,-15.442
-0.311,-0.183,0.818,-36.438,-2.258,-9.033
-0.340,-0.085,0.879,-23.376,-6.714,-1.831
-0.349,-0.042,0.975,-8.118,-8.545,2.502
-0.312,0.011,1.069,3.418,-6.897,6.836
-0.310,0.087,1.102,10.010,-0.854,12.512
-0.305,0.121,1.095,18.372,8.789,14.709
-0.263,0.156,1.040,28.503,19.165,14.587
-0.252,0.235,0.951,36.133,27.405,13.428
-0.251,0.268,0.872,35.583,29.785,8.301
-0.229,0.222,0.820,21.912,23.560,0.183
-0.221,0.149,0.784,-0.793,14.038,-4.150
-0.215,0.083,0.763,-19.653,3.662,-5.371
-0.217,0.024,0.804,-24.536,-6.226,-4.700
-0.191,0.052,0.913,-16.113,-14.221,-3.235
-0.171,0.122,1.025,-4.089,-16.296,-1.770
-0.192,0.166,1.093,4.700,-12.756,-1.892
-0.203,0.181,1.102,5.310,-7.690,-3.174
-0.209,0.153,1.083,-1.282,-3.357,-4.028
-0.208,0.118,1.045,-11.658,-0.061,-4.517
-0.214,0.104,1.003,-18.433,1.099,-4.456
-0.207,0.068,0.973,-17.700,1.221,-5.676
-0.194,0.029,0.948,-12.329,0.977,-5.615
-0.198,0.035,0.913,-4.517,-0.305,-3.235
-0.202,0.052,0.898,5.371,-1.892,-0.793
-0.202,0.072,0.902,14.404,-3.296,0.854
-0.201,0.090,0.906,19.775,-3.662,1.465
-0.218,0.082,0.905,19.104,-4.089,1.160
-0.213,0.037,0.941,13.428,-5.676,0.122
-0.194,0.027,0.984,5.188,-7.568,0.610
-0.199,0.034,1.000,-0.244,-7.568,2.991
-0.185,0.047,0.996,1.770,-5.249,3.906
-0.179,0.055,0.975,7.690,-1.526,3.662
-0.198,0.064,0.941,12.451,2.014,3.418
-0.210,0.044,0.929,12.634,3.662,2.808
-0.214,0.032,0.909,8.179,3.296,3.052
-0.218,0.017,0.891,3.967,2.136,3.845
-0.219,0.016,0.888,1.892,-0.244,5.127
-0.211,0.045,0.883,2.014,-2.747,5.432
-0.225,0.053,0.889,3.418,-4.150,4.700
-0.220,0.047,0.899,3.784,-5.981,3.296
-0.213,0.042,0.919,2.625,-7.568,2.625
-0.199,0.041,0.948,1.831,-7.935,2.930
-0.202,0.038,0.973,2.197,-7.385,3.113
-0.203,0.032,1.005,2.014,-5.432,3.296
-0.231,0.033,1.010,-0.732,-2.869,4.150
-0.227,0.051,1.002,-3.418,-0.488,4.639
-0.238,0.062,0.988,-3.113,0.732,4.944
-0.229,0.070,0.974,0.549,1.709,4.517
-0.225,0.072,0.958,5.981,2.991,3.845
-0.220,0.055,0.934,9.033,3.967,3.174
-0.228,0.033,0.919,7.629,3.235,3.357
-0.216,0.021,0.920,3.967,1.038,4.028
-0.217,0.049,0.934,2.014,-1.526,5.127
-0.226,0.077,0.955,3.967,-3.174,5.005
-0.232,0.099,0.965,6.836,-3.357,3.723
-0.230,0.102,0.986,8.118,-2.686,2.441
-0.230,0.092,0.994,6.226,-1.099,1.526
-0.233,0.069,0.992,1.282,0.244,1.038
-0.237,0.042,0.986,-2.380,0.854,1.099
-0.230,0.042,0.979,-3.052,1.343,1.465
-0.228,0.063,0.969,-1.099,1.343,1.709
-0.228,0.083,0.955,1.282,0.977,1.221
-0.243,0.093,0.941,2.686,0.610,0.305
-0.248,0.084,0.936,1.282,-0.671,-1.038
-0.254,0.059,0.946,-2.686,-3.113,-1.953
-0.246,0.042,0.972,-7.874,-5.859,-2.258
-0.222,0.025,1.000,-10.681,-7.812,-2.502
-0.202,0.031,1.026,-9.399,-7.141,-2.258
-0.207,0.062,1.030,-7.690,-3.967,-1.099
-0.229,0.100,1.011,-6.836,-0.488,-0.793
-0.251,0.098,0.990,-5.859,2.502,-1.953
-0.254,0.073,0.975,-6.592,3.723,-2.991
-0.249,0.046,0.970,-8.911,3.784,-2.747
-0.233,0.035,0.980,-9.949,2.991,-1.282
-0.221,0.045,0.978,-8.545,3.479,0.366
-0.225,0.052,0.973,-3.418,4.700,0.916
-0.234,0.061,0.961,1.892,5.981,0.854
-0.241,0.069,0.947,5.066,6.836,0.610
-0.242,0.063,0.932,6.226,6.836,0.610
-0.244,0.053,0.917,6.165,5.676,1.404
-0.230,0.040,0.924,7.263,4.333,2.930
-0.217,0.051,0.934,8.423,4.395,5.188
-0.213,0.077,0.935,10.437,4.822,6.958
-0.230,0.086,0.931,13.000,5.371,6.714
-0.227,0.095,0.927,14.221,5.188,5.615
-0.228,0.111,0.921,13.428,4.761,4.517
-0.222,0.093,0.935,11.719,4.578,2.930
-0.223,0.078,0.941,7.629,4.639,2.747
-0.207,0.073,0.943,3.601,4.944,3.235
-0.205,0.068,0.936,2.197,4.944,2.991
-0.207,0.052,0.930,2.808,5.005,2.502
-0.209,0.056,0.912,3.235,5.127,2.441
-0.211,0.051,0.904,3.540,4.517,2.014
-0.206,0.044,0.905,2.563,3.113,1.648
