aX,aY,aZ,gX,gY,gZ
1.008,0.058,-0.187,-2.319,-25.330,-1.343
1.014,0.044,-0.182,-1.770,-25.391,-0.793
1.009,0.032,-0.184,-0.488,-24.292,1.465
1.009,0.031,-0.200,1.282,-22.827,4.211
1.005,0.039,-0.227,1.770,-23.193,5.798
1.005,0.034,-0.246,0.244,-25.696,4.822
1.006,0.026,-0.252,-3.662,-30.029,2.258
1.013,0.034,-0.258,-9.644,-34.973,-0.366
1.013,0.036,-0.252,-14.954,-39.185,-2.380
1.010,0.035,-0.242,-17.822,-42.114,-2.991
1.007,0.026,-0.232,-19.531,-43.579,-2.625
0.997,0.023,-0.222,-20.996,-44.617,-1.831
0.988,0.034,-0.219,-23.193,-45.959,-1.343
0.981,0.049,-0.220,-25.818,-48.035,-2.197
0.983,0.072,-0.228,-26.733,-51.270,-2.991
0.982,0.088,-0.220,-23.926,-56.763,-3.235
0.981,0.092,-0.184,-18.433,-63.538,-3.235

-0.241,-0.424,2.247,36.682,72.571,-3.967
-0.303,-0.468,2.334,38.818,88.013,1.770
-0.373,-0.505,2.385,39.551,108.032,10.315
-0.425,-0.516,2.394,37.231,131.104,20.813
-0.475,-0.504,2.349,31.982,155.457,30.884
-0.507,-0.495,2.245,24.109,178.833,38.635
-0.532,-0.463,2.107,15.381,199.524,45.105
-0.588,-0.410,1.983,5.432,214.233,49.194
-0.653,-0.364,1.871,-3.052,227.051,50.476
-0.718,-0.327,1.757,-5.249,241.638,53.345
-0.774,-0.285,1.600,0.732,259.216,61.523
-0.801,-0.256,1.417,9.033,277.527,69.885
-0.816,-0.246,1.224,10.742,292.114,74.951
-0.805,-0.203,0.982,3.540,304.016,78.003
-0.760,-0.134,0.740,-9.094,311.218,78.247
-0.686,-0.074,0.514,-19.592,310.303,74.219
-0.593,-0.046,0.317,-26.794,304.687,68.298
-0.494,-0.026,0.161,-32.166,294.312,61.829
-0.388,-0.002,0.049,-39.551,281.128,54.565
-0.290,0.047,-0.010,-47.607,266.785,46.753
-0.214,0.066,-0.038,-52.185,254.211,38.330
-0.154,0.071,-0.070,-51.270,247.681,32.837
-0.073,0.110,-0.122,-46.997,244.873,31.616
0.073,0.151,-0.194,-37.354,241.577,31.494
0.187,0.153,-0.262,-26.978,233.765,28.503
0.271,0.107,-0.258,-23.560,220.398,23.621
0.318,0.117,-0.280,-29.053,209.106,19.775
0.398,0.168,-0.306,-35.217,200.928,17.517
0.467,0.206,-0.345,-32.471,194.214,15.747
0.521,0.224,-0.368,-22.095,188.354,15.015
0.581,0.194,-0.369,-6.592,180.969,14.771
0.633,0.119,-0.369,6.165,174.805,15.320
0.695,0.035,-0.383,9.705,169.373,16.357
0.740,-0.009,-0.416,5.127,163.574,18.494
0.790,0.001,-0.448,-4.150,154.419,20.630
0.822,0.039,-0.455,-14.832,142.761,21.729
0.846,0.097,-0.462,-23.865,133.362,21.851
0.874,0.172,-0.474,-27.283,127.380,22.949
0.885,0.219,-0.497,-22.278,124.207,24.109
0.896,0.228,-0.543,-13.062,122.925,24.536
0.903,0.217,-0.574,-5.615,119.690,23.804
0.935,0.197,-0.580,-2.808,112.915,21.667
0.946,0.154,-0.550,-6.897,102.661,16.724
0.940,0.115,-0.519,-19.775,91.980,9.277
0.942,0.115,-0.513,-39.429,84.595,1.526
0.970,0.164,-0.538,-55.725,78.796,-3.784
0.982,0.230,-0.590,-57.739,75.439,-7.019
0.999,0.237,-0.639,-37.170,74.646,-5.310
1.014,0.223,-0.650,-5.554,72.815,1.404
1.015,0.177,-0.615,20.935,67.200,7.446
1.011,0.141,-0.596,32.043,60.791,8.362
1.008,0.109,-0.567,27.283,52.917,5.127
1.004,0.091,-0.515,13.062,42.786,-0.305
1.000,0.080,-0.452,-4.700,33.508,-5.554
1.003,0.101,-0.441,-20.935,28.931,-10.803
1.020,0.134,-0.470,-24.536,28.320,-11.169
1.025,0.129,-0.487,-10.986,27.100,-6.897
1.024,0.091,-0.464,8.789,24.719,-1.709
1.004,0.046,-0.402,23.804,20.142,2.869
0.988,0.018,-0.335,27.405,15.991,4.761
0.985,0.009,-0.271,18.860,13.672,4.761
0.974,0.015,-0.229,3.784,11.353,2.319
0.967,0.046,-0.199,-13.916,8.728,-1.160
0.964,0.105,-0.181,-29.297,6.653,-4.089
0.969,0.173,-0.217,-35.095,7.935,-6.409
0.984,0.192,-0.264,-25.146,11.047,-4.883
0.998,0.149,-0.285,-7.019,11.963,-2.319
0.993,0.094,-0.265,5.981,10.498,0.061
0.981,0.036,-0.240,9.460,8.240,0.427
0.982,0.018,-0.234,4.822,7.385,0.000
0.972,0.025,-0.236,-2.930,4.639,-1.221
0.977,0.025,-0.235,-9.766,2.197,-3.113
0.988,0.029,-0.242,-14.099,1.343,-3.723
0.987,0.069,-0.253,-15.930,1.160,-3.296
0.981,0.096,-0.253,-13.184,0.610,-2.563
0.982,0.086,-0.235,-6.531,-0.244,-1.831
0.984,0.053,-0.221,-1.221,-0.122,-1.404
0.980,0.043,-0.210,-0.183,0.488,-0.366
0.969,0.051,-0.197,-0.610,0.671,0.732
0.968,0.053,-0.189,0.488,1.160,2.197
0.971,0.043,-0.204,0.732,1.953,2.625
0.974,0.049,-0.220,-0.427,1.892,2.014
0.969,0.069,-0.211,-2.563,-0.610,0.366
0.973,0.066,-0.199,-3.906,-2.991,-1.709
0.979,0.054,-0.201,-4.028,-2.869,-2.441
0.972,0.057,-0.209,-2.991,-1.831,-1.526
0.965,0.058,-0.214,-0.549,-0.732,-0.305
0.970,0.052,-0.206,3.235,-0.854,0.671
0.971,0.048,-0.199,5.127,-1.587,1.099
0.971,0.038,-0.190,4.700,-1.953,0.854
0.973,0.034,-0.186,2.441,-1.587,0.977
0.970,0.049,-0.167,-1.038,-1.587,1.282
0.965,0.068,-0.150,-3.845,-2.075,1.282
0.963,0.081,-0.155,-3.479,-0.366,1.831
0.968,0.071,-0.182,-0.488,2.319,3.174
0.973,0.054,-0.214,3.174,4.028,3.784
0.983,0.037,-0.245,3.296,3.479,3.479
0.988,0.049,-0.250,0.549,1.343,2.686
0.981,0.071,-0.225,-1.831,-2.502,1.770
0.975,0.079,-0.198,-1.709,-5.249,0.854
0.971,0.081,-0.180,0.549,-5.981,0.671
0.964,0.090,-0.166,3.418,-5.920,0.854
0.965,0.089,-0.153,5.737,-5.493,0.793
0.961,0.080,-0.139,7.141,-4.944,0.793
0.959,0.064,-0.129,7.019,-3.845,0.488
0.958,0.054,-0.126,4.456,-2.258,0.366
0.964,0.041,-0.138,0.427,-0.549,0.183
0.974,0.035,-0.153,-3.784,1.038,0.122
0.975,0.042,-0.173,-7.263,1.709,0.732
0.977,0.063,-0.197,-8.667,2.014,1.343
0.979,0.094,-0.221,-6.409,1.465,1.770
0.978,0.096,-0.224,-0.366,0.183,1.953
0.981,0.073,-0.212,6.409,-1.465,1.648
0.979,0.047,-0.194,8.606,-2.625,1.221
0.975,0.036,-0.177,5.859,-3.662,0.610
0.975,0.036,-0.170,0.854,-4.028,-0.366
0.977,0.037,-0.178,-3.540,-3.357,-0.732
0.976,0.058,-0.183,-5.615,-2.808,0.000
0.970,0.089,-0.182,-5.066,-3.418,0.793

-0.115,-0.579,2.671,46.875,76.477,-35.095
-0.199,-0.763,2.930,53.406,98.999,-22.888
-0.317,-0.855,3.050,53.406,132.385,-3.784
-0.393,-0.820,3.000,44.373,172.058,18.005
-0.470,-0.737,2.883,27.588,207.581,34.180
-0.574,-0.661,2.704,11.108,235.779,43.152
-0.644,-0.602,2.484,-0.977,258.850,49.622
-0.690,-0.569,2.245,-14.221,277.466,54.871
-0.777,-0.472,1.980,-29.541,290.771,61.462
-0.911,-0.322,1.708,-37.354,301.880,68.359
-1.049,-0.190,1.462,-31.616,313.721,73.730
-1.073,-0.142,1.278,-18.616,326.660,75.562
-1.083,-0.117,1.055,-7.690,341.370,76.904
-1.047,-0.100,0.792,-2.075,353.027,78.247
-0.949,-0.130,0.540,-4.822,356.079,76.050
-0.857,-0.105,0.335,-14.404,351.379,73.914
-0.749,-0.030,0.187,-22.278,341.370,73.242
-0.680,-0.021,0.093,-22.461,330.322,70.496
-0.608,-0.028,0.035,-17.273,321.716,69.336
-0.547,-0.046,-0.011,-11.292,315.674,69.214
-0.494,-0.026,-0.136,-5.432,315.125,70.496
-0.381,0.002,-0.291,-1.770,314.392,71.655
-0.262,0.069,-0.419,-3.906,307.495,71.350
-0.133,0.108,-0.495,-11.292,294.678,69.397
-0.044,0.161,-0.579,-22.156,281.311,66.956
0.076,0.253,-0.659,-34.607,266.785,62.683
0.155,0.334,-0.754,-41.260,251.465,54.565
0.213,0.380,-0.803,-34.973,238.647,46.265
0.338,0.354,-0.812,-15.442,228.821,41.443
0.387,0.303,-0.839,4.272,223.633,41.199
0.502,0.226,-0.889,14.648,217.896,41.687
0.579,0.195,-1.003,13.245,211.060,43.152
0.669,0.260,-1.109,-0.732,197.388,41.687
0.627,0.295,-1.179,-19.897,177.307,34.546
0.665,0.286,-1.185,-33.936,156.677,26.489
0.686,0.330,-1.188,-43.274,140.869,21.240
0.715,0.381,-1.228,-44.128,131.348,15.076
0.761,0.359,-1.261,-30.212,124.084,9.094
0.782,0.290,-1.298,-9.216,117.004,4.883
0.849,0.197,-1.264,8.789,105.652,3.723
0.869,0.136,-1.197,13.184,90.698,2.136
0.881,0.111,-1.164,2.197,77.026,-0.366
0.924,0.104,-1.162,-16.907,62.927,-4.150
0.931,0.101,-1.141,-36.743,46.326,-9.155
0.913,0.103,-1.088,-48.462,31.921,-12.756
0.927,0.121,-1.036,-46.997,22.522,-13.184
0.939,0.077,-0.961,-31.677,17.578,-10.681
0.946,0.035,-0.892,-13.550,14.465,-5.981
0.950,0.030,-0.829,-2.747,8.972,-1.587
0.948,0.067,-0.774,-0.366,0.549,-0.366
0.944,0.096,-0.687,-2.441,-8.240,-2.136
0.936,0.108,-0.598,-4.272,-16.846,-4.333
0.920,0.099,-0.503,-4.700,-22.278,-6.470
0.918,0.063,-0.389,-4.700,-24.353,-7.629
0.924,0.031,-0.300,-5.493,-23.010,-6.775
0.920,0.033,-0.269,-6.836,-17.822,-4.272
0.918,0.059,-0.305,-6.165,-11.597,-1.709
0.931,0.078,-0.369,-4.456,-8.118,-0.854
0.941,0.083,-0.440,-6.042,-8.118,-2.563
0.958,0.095,-0.505,-9.277,-11.108,-4.333
0.958,0.107,-0.558,-10.925,-16.235,-5.920
0.960,0.100,-0.617,-9.094,-19.836,-7.019
0.964,0.082,-0.666,-4.517,-23.315,-6.409
0.962,0.057,-0.680,0.183,-27.649,-4.944
0.953,0.048,-0.671,3.052,-31.433,-2.991
0.940,0.077,-0.691,3.845,-32.715,-0.549
0.950,0.122,-0.740,2.808,-35.278,0.305
0.952,0.128,-0.754,-0.854,-42.542,-2.502
0.958,0.118,-0.752,-6.409,-52.673,-6.104
0.949,0.119,-0.731,-10.559,-62.439,-8.545
0.931,0.117,-0.696,-11.047,-70.435,-9.705
0.926,0.106,-0.651,-7.385,-75.317,-8.850
0.923,0.087,-0.605,-1.221,-78.064,-6.531
0.902,0.081,-0.569,4.761,-78.613,-3.784
0.903,0.091,-0.577,9.583,-79.590,-1.465
0.902,0.090,-0.558,9.583,-84.473,-2.258
0.901,0.088,-0.531,5.066,-93.079,-4.883
0.887,0.079,-0.478,-0.793,-101.807,-8.545
0.876,0.068,-0.424,-6.165,-108.948,-10.803
0.861,0.065,-0.341,-9.888,-114.258,-12.573
0.861,0.059,-0.262,-11.047,-116.882,-13.062
0.861,0.057,-0.181,-8.728,-115.417,-11.414
0.850,0.055,-0.098,-1.465,-112.000,-8.118
0.830,0.068,-0.053,6.714,-107.483,-4.822
0.842,0.063,-0.027,10.559,-104.980,-5.371
0.850,0.028,0.003,7.507,-107.117,-10.254
0.841,0.007,0.044,-0.916,-112.366,-15.076
0.822,0.016,0.092,-10.925,-116.394,-17.700
0.822,0.029,0.139,-16.907,-116.150,-18.555
0.818,0.033,0.157,-16.052,-111.450,-17.334
0.822,0.029,0.180,-9.155,-104.553,-13.550
0.810,0.034,0.205,1.953,-98.022,-8.484
0.819,0.051,0.220,12.573,-95.032,-4.456
0.823,0.045,0.285,16.663,-98.572,-6.226
0.805,0.022,0.355,10.437,-105.652,-12.390
0.806,0.000,0.425,-1.831,-109.436,-18.250
0.795,-0.014,0.482,-12.817,-109.070,-20.996
0.796,-0.032,0.502,-20.508,-102.295,-21.240
0.813,-0.040,0.482,-24.963,-90.881,-19.043
0.826,-0.015,0.452,-25.330,-79.041,-14.221
0.825,0.016,0.430,-19.287,-70.313,-8.667
0.831,0.042,0.412,-7.690,-65.918,-4.272
0.844,0.025,0.428,1.404,-67.566,-4.517
0.832,-0.022,0.485,1.526,-73.303,-8.789
0.821,-0.058,0.536,-5.371,-76.782,-12.329
0.820,-0.081,0.561,-14.832,-76.050,-13.489
0.825,-0.073,0.548,-22.705,-71.655,-12.207
0.828,-0.068,0.524,-27.100,-65.491,-9.521
0.833,-0.051,0.466,-27.466,-58.838,-6.592
0.836,-0.013,0.393,-22.095,-52.490,-2.930
0.851,0.023,0.353,-10.925,-50.415,0.427
0.845,0.010,0.383,2.136,-54.260,1.282
0.837,-0.023,0.428,10.071,-59.509,0.183
0.820,-0.054,0.493,8.789,-65.125,-2.014
0.806,-0.073,0.554,1.160,-68.726,-3.723
0.799,-0.083,0.595,-9.766,-68.115,-4.700
0.796,-0.071,0.590,-19.409,-63.477,-3.906
0.805,-0.043,0.549,-24.658,-57.068,-1.892
0.813,-0.004,0.501,-24.475,-51.208,1.282
